Observation id,Subs_A,Early win,Subs_B,Behaviour,Field_Loc,B_Type,Time,Comment
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,1802.5,
16_Italy_Hungary_Mixed,8,0,16,Unforced_turnover,Mid_Off,POINT,1806.4,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamA,,STOP,1807.433,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamB,,START,1807.433,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,1812.333,
16_Italy_Hungary_Mixed,8,0,16,Score,,POINT,1816.233,
16_Italy_Hungary_Mixed,8,0,16,Timeout,,START,1848.067,
16_Italy_Hungary_Mixed,8,0,16,Timeout,,STOP,1965.6,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamA,,START,1991.733,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamB,,STOP,1991.733,
16_Italy_Hungary_Mixed,8,0,16,Pull_pickup,Mid_Off,POINT,2001.067,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,2009.433,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,2019.7,
16_Italy_Hungary_Mixed,8,0,16,Score,,POINT,2028.2,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamA,,STOP,2120.033,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamB,,START,2120.033,
16_Italy_Hungary_Mixed,8,0,16,Pull_pickup,RZ_Def,POINT,2138.933,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,2141.633,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,2144.733,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,2147.033,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,2148.5,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,2149.8,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,2153.1,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,2156.5,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,2159.833,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,2162.533,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,2166.067,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,2168.067,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,2170.433,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,2176.2,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,2178.467,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,2181.7,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,2182.967,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,2184.1,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,2185.433,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,2186.933,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,2189.967,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,2192.267,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,2194.533,
16_Italy_Hungary_Mixed,8,0,16,Unforced_turnover,EZ_Off,POINT,2196.467,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamA,,START,2197.133,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamB,,STOP,2197.133,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,2208.033,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,2211.1,
16_Italy_Hungary_Mixed,8,0,16,Unforced_turnover,RZ_Off,POINT,2215.033,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamA,,STOP,2216.0,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamB,,START,2216.0,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,2231.367,
